"orderID";"customerID";"product";"quantity";"unitprice";"totalprice";"orderstatus";"couponcode";"referral_source";"order_date";"Items_In_Cart";"payment_method";"shipping_add";"tracking_no"
"ORD200720";"C12740";"Desk";5;128.95;644.75;"Pending";"FREESHIP";"Instagram";"2023-09-21";10;"Cash";"305 Main St";"TRK98506513"
"ORD200721";"C46557";"Desk";2;118.59;237.18;"Delivered";"no code";"Email";"2024-03-18";2;"Credit Card";"890 Main St";"TRK56110689"
"ORD200722";"C58156";"Printer";1;95.1;95.1;"Pending";"WINTER15";"Instagram";"2024-11-15";1;"Gift Card";"516 Main St";"TRK49719458"
"ORD200723";"C14455";"Desk";3;54.95;164.85;"Returned";"SAVE10";"Referral";"2023-12-09";8;"Cash";"385 Main St";"TRK50933724"
"ORD200724";"C63150";"Printer";3;136.97;410.91;"Returned";"FREESHIP";"Referral";"2024-10-18";4;"Credit Card";"326 Main St";"TRK19348078"
"ORD200725";"C95269";"Chair";2;194.85;389.7;"Returned";"no code";"Referral";"2023-03-12";5;"Gift Card";"372 Main St";"TRK45670926"
"ORD200726";"C18105";"Laptop";4;583.02;2332.08;"Delivered";"FREESHIP";"Facebook";"2024-10-25";4;"Online";"338 Main St";"TRK94006117"
"ORD200727";"C29063";"Chair";5;95.75;478.75;"Shipped";"SAVE10";"Instagram";"2024-09-29";8;"Online";"379 Main St";"TRK92745947"
"ORD200728";"C10154";"Desk";4;325.76;1303.04;"Shipped";"WINTER15";"Email";"2024-07-29";8;"Gift Card";"827 Main St";"TRK79793300"
"ORD200729";"C36997";"Phone";4;186.41;745.64;"Pending";"SAVE10";"Google";"2023-09-08";6;"Gift Card";"819 Main St";"TRK92794872"
"ORD200730";"C77357";"Phone";1;474.6;474.6;"Delivered";"SAVE10";"Email";"2025-02-22";4;"Debit Card";"407 Main St";"TRK91943923"
"ORD200731";"C71310";"Printer";5;584.46;2922.3;"Returned";"no code";"Email";"2024-06-07";8;"Credit Card";"308 Main St";"TRK48292586"
"ORD200732";"C80987";"Laptop";1;132.05;132.05;"Delivered";"no code";"Google";"2025-03-07";2;"Online";"787 Main St";"TRK42187776"
"ORD200733";"C90757";"Tablet";4;494.84;1979.36;"Returned";"SAVE10";"Email";"2023-12-04";8;"Cash";"694 Main St";"TRK87991608"
"ORD200734";"C51898";"Printer";4;224.61;898.44;"Returned";"WINTER15";"Facebook";"2024-01-23";6;"Credit Card";"630 Main St";"TRK19767885"
"ORD200735";"C94508";"Monitor";4;44.07;176.28;"Pending";"no code";"Email";"2024-06-28";6;"Debit Card";"359 Main St";"TRK13443264"
"ORD200736";"C59441";"Monitor";5;418.53;2092.65;"Pending";"FREESHIP";"Google";"2024-02-09";6;"Credit Card";"696 Main St";"TRK66186874"
"ORD200737";"C91029";"Phone";4;532.87;2131.48;"Pending";"FREESHIP";"Instagram";"2024-01-03";9;"Cash";"972 Main St";"TRK25501930"
"ORD200738";"C96261";"Phone";2;485.37;970.74;"Shipped";"SAVE10";"Email";"2025-06-04";5;"Credit Card";"264 Main St";"TRK44998396"
"ORD200739";"C35123";"Phone";4;386.73;1546.92;"Delivered";"SAVE10";"Facebook";"2024-06-13";4;"Cash";"513 Main St";"TRK58979275"
"ORD200740";"C10892";"Desk";2;377.47;754.94;"Pending";"no code";"Google";"2024-07-20";7;"Cash";"433 Main St";"TRK76154554"
"ORD200741";"C99683";"Monitor";5;332.64;1663.2;"Delivered";"no code";"Referral";"2025-01-23";10;"Gift Card";"945 Main St";"TRK87305883"
"ORD200742";"C41974";"Laptop";3;699.93;2099.79;"Returned";"SAVE10";"Google";"2024-11-30";7;"Cash";"726 Main St";"TRK48051468"
"ORD200743";"C23978";"Monitor";1;576.35;576.35;"Returned";"WINTER15";"Instagram";"2024-09-30";1;"Gift Card";"549 Main St";"TRK87090813"
"ORD200744";"C10642";"Tablet";2;461.37;922.74;"Delivered";"SAVE10";"Google";"2024-06-12";5;"Cash";"200 Main St";"TRK98725693"
"ORD200745";"C73813";"Printer";4;111.3;445.2;"Pending";"FREESHIP";"Email";"2023-03-02";7;"Debit Card";"364 Main St";"TRK89906749"
"ORD200746";"C32183";"Desk";3;661.89;1985.67;"Cancelled";"WINTER15";"Referral";"2025-02-24";6;"Online";"551 Main St";"TRK76287027"
"ORD200747";"C54277";"Tablet";2;259.58;519.16;"Delivered";"FREESHIP";"Instagram";"2025-03-12";7;"Debit Card";"940 Main St";"TRK26500181"
"ORD200748";"C56553";"Tablet";3;70.81;212.43;"Shipped";"FREESHIP";"Referral";"2024-07-15";8;"Credit Card";"249 Main St";"TRK37667360"
"ORD200749";"C17551";"Laptop";1;518.39;518.39;"Pending";"FREESHIP";"Instagram";"2025-04-13";4;"Debit Card";"997 Main St";"TRK88797170"
"ORD200750";"C14737";"Tablet";4;145.41;581.64;"Returned";"FREESHIP";"Email";"2023-01-14";7;"Credit Card";"637 Main St";"TRK10295115"
"ORD200751";"C35168";"Tablet";2;599.86;1199.72;"Pending";"FREESHIP";"Facebook";"2023-01-24";7;"Gift Card";"455 Main St";"TRK76960854"
"ORD200752";"C82217";"Phone";4;429.37;1717.48;"Delivered";"FREESHIP";"Google";"2024-10-03";8;"Credit Card";"299 Main St";"TRK33305694"
"ORD200753";"C42270";"Phone";2;241.49;482.98;"Returned";"FREESHIP";"Instagram";"2024-04-24";7;"Debit Card";"864 Main St";"TRK72697796"
"ORD200754";"C48846";"Printer";2;452.05;904.1;"Returned";"WINTER15";"Email";"2025-05-31";3;"Credit Card";"983 Main St";"TRK52804097"
"ORD200755";"C54160";"Desk";3;336.71;1010.13;"Pending";"no code";"Email";"2023-06-13";4;"Credit Card";"658 Main St";"TRK60515972"
"ORD200756";"C14080";"Phone";1;283.69;283.69;"Shipped";"no code";"Google";"2024-06-27";6;"Gift Card";"202 Main St";"TRK93163682"
"ORD200757";"C81074";"Desk";1;157.72;157.72;"Delivered";"FREESHIP";"Google";"2024-02-22";2;"Debit Card";"597 Main St";"TRK91105190"
"ORD200758";"C69021";"Tablet";3;624.84;1874.52;"Cancelled";"WINTER15";"Facebook";"2023-03-26";8;"Credit Card";"917 Main St";"TRK57148510"
"ORD200759";"C96283";"Desk";3;308.01;924.03;"Pending";"FREESHIP";"Facebook";"2023-07-24";3;"Cash";"366 Main St";"TRK91784124"
"ORD200760";"C96636";"Desk";1;39.56;39.56;"Cancelled";"no code";"Google";"2025-02-18";5;"Debit Card";"283 Main St";"TRK73324346"
"ORD200761";"C37235";"Desk";4;37.76;151.04;"Delivered";"no code";"Google";"2023-06-02";7;"Debit Card";"217 Main St";"TRK67789367"
"ORD200762";"C12444";"Phone";3;76.96;230.88;"Returned";"FREESHIP";"Email";"2024-09-17";8;"Cash";"611 Main St";"TRK97621403"
"ORD200763";"C79142";"Laptop";1;569.96;569.96;"Delivered";"FREESHIP";"Email";"2023-04-06";4;"Online";"533 Main St";"TRK30915955"
"ORD200764";"C35983";"Laptop";5;627.43;3137.15;"Cancelled";"FREESHIP";"Email";"2024-03-10";10;"Credit Card";"806 Main St";"TRK14016163"
"ORD200765";"C36150";"Laptop";2;534.91;1069.82;"Returned";"SAVE10";"Google";"2023-10-06";5;"Debit Card";"281 Main St";"TRK96249043"
"ORD200766";"C91454";"Printer";2;278.88;557.76;"Pending";"FREESHIP";"Referral";"2023-01-22";3;"Debit Card";"494 Main St";"TRK99985340"
"ORD200767";"C19368";"Tablet";2;323.22;646.44;"Delivered";"no code";"Instagram";"2025-04-18";7;"Credit Card";"517 Main St";"TRK80436037"
"ORD200768";"C35987";"Tablet";5;653.46;3267.3;"Cancelled";"WINTER15";"Email";"2023-09-04";9;"Cash";"165 Main St";"TRK28918815"
"ORD200769";"C13366";"Printer";4;678.55;2714.2;"Delivered";"no code";"Email";"2023-07-06";5;"Cash";"568 Main St";"TRK98691410"
"ORD200770";"C72166";"Desk";1;314.38;314.38;"Returned";"no code";"Google";"2024-02-11";6;"Online";"227 Main St";"TRK67733444"
"ORD200771";"C20357";"Phone";3;692.44;2077.32;"Cancelled";"FREESHIP";"Google";"2024-06-12";8;"Debit Card";"272 Main St";"TRK82236408"
"ORD200772";"C33802";"Monitor";1;604.87;604.87;"Delivered";"no code";"Instagram";"2024-07-28";4;"Online";"461 Main St";"TRK25799478"
"ORD200773";"C99205";"Phone";2;512.33;1024.66;"Cancelled";"no code";"Facebook";"2025-06-28";7;"Cash";"415 Main St";"TRK48904015"
"ORD200774";"C29701";"Chair";3;20.54;61.62;"Cancelled";"FREESHIP";"Instagram";"2025-04-15";3;"Credit Card";"257 Main St";"TRK42266846"
"ORD200775";"C73941";"Phone";2;625.22;1250.44;"Cancelled";"no code";"Google";"2023-03-04";5;"Online";"569 Main St";"TRK22051900"
"ORD200776";"C69168";"Tablet";1;21.19;21.19;"Returned";"WINTER15";"Google";"2023-08-21";5;"Cash";"482 Main St";"TRK10446197"
"ORD200777";"C66116";"Chair";5;64.49;322.45;"Cancelled";"no code";"Facebook";"2025-03-21";7;"Online";"633 Main St";"TRK41967983"
"ORD200778";"C85059";"Laptop";4;246.85;987.4;"Shipped";"WINTER15";"Google";"2023-04-28";8;"Credit Card";"316 Main St";"TRK56503740"
"ORD200779";"C18076";"Phone";3;588.74;1766.22;"Pending";"FREESHIP";"Email";"2023-12-01";8;"Debit Card";"751 Main St";"TRK26661705"
"ORD200780";"C41284";"Laptop";4;184.48;737.92;"Cancelled";"WINTER15";"Google";"2024-03-31";4;"Online";"661 Main St";"TRK73613128"
"ORD200781";"C43524";"Phone";5;524.26;2621.3;"Delivered";"FREESHIP";"Referral";"2024-01-10";5;"Gift Card";"934 Main St";"TRK51479426"
"ORD200782";"C58063";"Monitor";2;493.63;987.26;"Returned";"SAVE10";"Referral";"2024-08-11";6;"Online";"167 Main St";"TRK50548869"
"ORD200783";"C19937";"Printer";1;438.34;438.34;"Returned";"FREESHIP";"Facebook";"2025-05-26";5;"Gift Card";"281 Main St";"TRK46990083"
"ORD200784";"C21191";"Laptop";1;325.81;325.81;"Pending";"WINTER15";"Referral";"2025-05-16";1;"Credit Card";"232 Main St";"TRK85771230"
"ORD200785";"C45862";"Chair";1;176.1;176.1;"Pending";"SAVE10";"Instagram";"2023-07-29";1;"Credit Card";"342 Main St";"TRK53089983"
"ORD200786";"C39130";"Chair";5;45.31;226.55;"Cancelled";"no code";"Referral";"2023-08-23";8;"Online";"774 Main St";"TRK99583414"
"ORD200787";"C18167";"Desk";4;221.96;887.84;"Delivered";"no code";"Google";"2024-03-17";7;"Cash";"193 Main St";"TRK36841089"
"ORD200788";"C47307";"Chair";2;601.43;1202.86;"Pending";"FREESHIP";"Instagram";"2023-11-02";5;"Online";"761 Main St";"TRK43516112"
"ORD200789";"C57276";"Tablet";5;691.28;3456.4;"Delivered";"SAVE10";"Email";"2023-08-17";10;"Online";"183 Main St";"TRK75899752"
"ORD200790";"C38928";"Laptop";4;417.89;1671.56;"Pending";"no code";"Google";"2024-09-14";4;"Gift Card";"302 Main St";"TRK96636009"
"ORD200791";"C49710";"Chair";4;409.28;1637.12;"Pending";"no code";"Email";"2024-01-13";8;"Cash";"956 Main St";"TRK92591237"
"ORD200792";"C41709";"Desk";2;356.35;712.7;"Returned";"WINTER15";"Facebook";"2023-06-16";6;"Debit Card";"746 Main St";"TRK90995294"
"ORD200793";"C91255";"Chair";5;170.22;851.1;"Delivered";"no code";"Referral";"2024-04-15";8;"Debit Card";"769 Main St";"TRK69599961"
"ORD200794";"C76653";"Printer";4;384.85;1539.4;"Delivered";"FREESHIP";"Instagram";"2023-03-09";9;"Online";"988 Main St";"TRK77052196"
"ORD200795";"C95667";"Laptop";4;115.77;463.08;"Pending";"SAVE10";"Instagram";"2024-11-20";7;"Online";"586 Main St";"TRK41266666"
"ORD200796";"C33313";"Phone";3;579.55;1738.65;"Returned";"WINTER15";"Facebook";"2025-04-29";8;"Gift Card";"882 Main St";"TRK13349970"
"ORD200797";"C36825";"Laptop";2;438.76;877.52;"Returned";"no code";"Facebook";"2023-02-27";2;"Debit Card";"426 Main St";"TRK72557318"
"ORD200798";"C20861";"Phone";5;488.35;2441.75;"Returned";"FREESHIP";"Email";"2025-05-19";9;"Debit Card";"968 Main St";"TRK89372013"
"ORD200799";"C26364";"Laptop";4;328.56;1314.24;"Returned";"FREESHIP";"Email";"2023-04-16";4;"Debit Card";"803 Main St";"TRK78924436"
"ORD200800";"C34686";"Tablet";1;68.39;68.39;"Returned";"WINTER15";"Facebook";"2025-03-28";3;"Online";"412 Main St";"TRK99468332"
"ORD200801";"C97593";"Printer";4;595.62;2382.48;"Pending";"FREESHIP";"Facebook";"2023-05-03";8;"Debit Card";"738 Main St";"TRK58443593"
"ORD200802";"C84331";"Chair";5;644.64;3223.2;"Cancelled";"FREESHIP";"Email";"2024-02-17";6;"Gift Card";"205 Main St";"TRK34440714"
"ORD200803";"C88775";"Monitor";5;397.81;1989.05;"Returned";"SAVE10";"Referral";"2023-08-20";5;"Debit Card";"223 Main St";"TRK45098068"
"ORD200804";"C76362";"Chair";3;236.5;709.5;"Delivered";"FREESHIP";"Email";"2024-01-01";8;"Online";"916 Main St";"TRK11868618"
"ORD200805";"C59278";"Laptop";5;472.01;2360.05;"Cancelled";"SAVE10";"Email";"2024-10-15";10;"Gift Card";"178 Main St";"TRK14590037"
"ORD200806";"C55819";"Chair";5;253.75;1268.75;"Pending";"WINTER15";"Instagram";"2023-09-01";9;"Online";"740 Main St";"TRK13775054"
"ORD200807";"C82344";"Monitor";3;676.21;2028.63;"Delivered";"SAVE10";"Google";"2024-11-10";5;"Online";"260 Main St";"TRK70957219"
"ORD200808";"C65565";"Desk";3;134.05;402.15;"Shipped";"no code";"Google";"2024-02-13";3;"Credit Card";"192 Main St";"TRK80383756"
"ORD200809";"C80416";"Desk";5;217.43;1087.15;"Shipped";"SAVE10";"Instagram";"2024-04-09";10;"Debit Card";"752 Main St";"TRK54385892"
"ORD200810";"C23637";"Tablet";1;553.56;553.56;"Cancelled";"no code";"Referral";"2023-05-31";5;"Credit Card";"644 Main St";"TRK16749863"
"ORD200811";"C24769";"Laptop";2;28.55;57.1;"Shipped";"SAVE10";"Email";"2023-11-05";7;"Gift Card";"864 Main St";"TRK44538305"
"ORD200812";"C81547";"Phone";2;255.26;510.52;"Cancelled";"FREESHIP";"Google";"2024-01-26";6;"Credit Card";"803 Main St";"TRK88437123"
"ORD200813";"C12813";"Laptop";5;292.54;1462.7;"Cancelled";"FREESHIP";"Email";"2025-03-15";8;"Debit Card";"263 Main St";"TRK36131660"
"ORD200814";"C50732";"Chair";4;147.51;590.04;"Pending";"WINTER15";"Instagram";"2024-12-11";4;"Debit Card";"979 Main St";"TRK21082461"
"ORD200815";"C41320";"Printer";3;569.84;1709.52;"Cancelled";"WINTER15";"Instagram";"2024-08-04";8;"Gift Card";"920 Main St";"TRK77539180"
"ORD200816";"C55286";"Tablet";5;574.79;2873.95;"Pending";"WINTER15";"Referral";"2024-02-21";8;"Credit Card";"497 Main St";"TRK39058734"
"ORD200817";"C87994";"Chair";4;598.19;2392.76;"Delivered";"WINTER15";"Email";"2023-10-05";7;"Credit Card";"430 Main St";"TRK98883971"
"ORD200818";"C25580";"Phone";4;390.84;1563.36;"Cancelled";"WINTER15";"Referral";"2023-03-02";9;"Credit Card";"860 Main St";"TRK58781638"
"ORD200819";"C66196";"Phone";2;398.45;796.9;"Cancelled";"SAVE10";"Google";"2024-09-28";7;"Debit Card";"650 Main St";"TRK38104650"
"ORD200820";"C35377";"Phone";5;623.81;3119.05;"Returned";"FREESHIP";"Email";"2023-05-27";6;"Cash";"171 Main St";"TRK17342157"
"ORD200821";"C40771";"Laptop";4;174.49;697.96;"Delivered";"SAVE10";"Facebook";"2024-12-14";5;"Credit Card";"259 Main St";"TRK56310345"
"ORD200822";"C20624";"Phone";1;479.56;479.56;"Returned";"SAVE10";"Google";"2025-03-15";1;"Gift Card";"923 Main St";"TRK45123395"
"ORD200823";"C27070";"Laptop";4;653.13;2612.52;"Shipped";"WINTER15";"Instagram";"2024-10-07";8;"Credit Card";"973 Main St";"TRK83842481"
"ORD200824";"C18826";"Monitor";3;481.1;1443.3;"Returned";"FREESHIP";"Facebook";"2023-08-29";3;"Credit Card";"664 Main St";"TRK12530495"
"ORD200825";"C23899";"Desk";5;271.69;1358.45;"Returned";"FREESHIP";"Instagram";"2025-03-26";7;"Online";"543 Main St";"TRK88914760"
"ORD200826";"C43249";"Printer";3;463.81;1391.43;"Returned";"WINTER15";"Email";"2025-03-08";8;"Online";"283 Main St";"TRK32469820"
"ORD200827";"C95856";"Tablet";2;639.88;1279.76;"Delivered";"WINTER15";"Instagram";"2023-05-25";5;"Cash";"432 Main St";"TRK58829625"
"ORD200828";"C86266";"Chair";4;404.58;1618.32;"Shipped";"FREESHIP";"Instagram";"2024-07-24";5;"Cash";"510 Main St";"TRK64576020"
"ORD200829";"C39551";"Monitor";1;76.93;76.93;"Delivered";"WINTER15";"Instagram";"2023-02-05";6;"Debit Card";"685 Main St";"TRK68358007"
"ORD200830";"C90310";"Tablet";4;190.64;762.56;"Delivered";"SAVE10";"Email";"2024-12-11";5;"Cash";"853 Main St";"TRK70028457"
"ORD200831";"C20124";"Printer";2;88.73;177.46;"Pending";"no code";"Google";"2023-12-18";5;"Online";"140 Main St";"TRK61346824"
"ORD200832";"C63372";"Chair";5;485.71;2428.55;"Pending";"SAVE10";"Referral";"2024-03-12";10;"Online";"903 Main St";"TRK14661811"
"ORD200833";"C90595";"Phone";5;78.29;391.45;"Shipped";"WINTER15";"Referral";"2025-03-14";5;"Credit Card";"508 Main St";"TRK96573803"
"ORD200834";"C98483";"Printer";5;22.14;110.7;"Returned";"no code";"Instagram";"2024-04-11";10;"Cash";"456 Main St";"TRK22084320"
"ORD200835";"C16429";"Desk";1;679.65;679.65;"Shipped";"FREESHIP";"Google";"2024-03-26";6;"Debit Card";"390 Main St";"TRK73888013"
"ORD200836";"C31810";"Phone";1;178.44;178.44;"Cancelled";"FREESHIP";"Google";"2023-02-02";2;"Credit Card";"328 Main St";"TRK58725886"
"ORD200837";"C88029";"Chair";5;655.55;3277.75;"Delivered";"no code";"Email";"2025-06-14";5;"Online";"282 Main St";"TRK59701278"
"ORD200838";"C57798";"Desk";4;577.08;2308.32;"Pending";"no code";"Facebook";"2024-04-11";8;"Online";"384 Main St";"TRK68797566"
"ORD200839";"C82858";"Chair";3;197.97;593.91;"Cancelled";"no code";"Google";"2023-08-24";5;"Online";"551 Main St";"TRK90618490"
"ORD200840";"C60699";"Chair";3;411.95;1235.85;"Delivered";"FREESHIP";"Referral";"2024-01-14";7;"Credit Card";"672 Main St";"TRK88660574"
"ORD200841";"C94658";"Printer";2;443.22;886.44;"Delivered";"no code";"Facebook";"2024-09-19";5;"Credit Card";"742 Main St";"TRK51732528"
"ORD200842";"C78305";"Laptop";3;364.14;1092.42;"Pending";"WINTER15";"Referral";"2025-05-07";7;"Online";"396 Main St";"TRK88312618"
"ORD200843";"C43538";"Desk";3;430.06;1290.18;"Cancelled";"FREESHIP";"Instagram";"2025-05-13";8;"Gift Card";"534 Main St";"TRK20961563"
"ORD200844";"C47486";"Chair";1;320.92;320.92;"Returned";"FREESHIP";"Facebook";"2024-12-04";5;"Online";"883 Main St";"TRK75984759"
"ORD200845";"C24212";"Phone";3;107.36;322.08;"Delivered";"FREESHIP";"Google";"2023-10-08";5;"Gift Card";"808 Main St";"TRK68894675"
"ORD200846";"C24765";"Desk";2;359.86;719.72;"Cancelled";"no code";"Referral";"2024-07-04";4;"Debit Card";"646 Main St";"TRK43977698"
"ORD200847";"C48176";"Printer";4;434.23;1736.92;"Shipped";"FREESHIP";"Email";"2024-11-18";8;"Online";"670 Main St";"TRK90560300"
"ORD200848";"C54675";"Chair";2;645.85;1291.7;"Shipped";"no code";"Referral";"2023-01-01";5;"Online";"634 Main St";"TRK18049633"
"ORD200849";"C16675";"Printer";4;214.35;857.4;"Cancelled";"WINTER15";"Referral";"2025-06-09";7;"Debit Card";"664 Main St";"TRK12756945"
"ORD200850";"C38557";"Monitor";3;638.5;1915.5;"Cancelled";"FREESHIP";"Instagram";"2025-04-27";4;"Debit Card";"890 Main St";"TRK14832238"
"ORD200851";"C80183";"Laptop";1;365.57;365.57;"Cancelled";"SAVE10";"Email";"2023-12-12";5;"Online";"146 Main St";"TRK20814598"
"ORD200852";"C39530";"Desk";3;568.05;1704.15;"Pending";"SAVE10";"Google";"2024-10-24";6;"Gift Card";"618 Main St";"TRK69000497"
"ORD200853";"C10002";"Printer";3;490.01;1470.03;"Returned";"SAVE10";"Facebook";"2023-10-16";4;"Cash";"894 Main St";"TRK94641152"
"ORD200854";"C56938";"Laptop";3;372.6;1117.8;"Delivered";"WINTER15";"Referral";"2025-06-13";7;"Credit Card";"356 Main St";"TRK67735987"
"ORD200855";"C41331";"Monitor";5;240.61;1203.05;"Shipped";"FREESHIP";"Email";"2023-05-25";10;"Credit Card";"785 Main St";"TRK94198179"
"ORD200856";"C94698";"Phone";1;586.62;586.62;"Shipped";"no code";"Facebook";"2024-06-03";5;"Debit Card";"871 Main St";"TRK95768773"
"ORD200857";"C56506";"Phone";3;257.84;773.52;"Delivered";"no code";"Instagram";"2024-03-10";4;"Online";"185 Main St";"TRK86808324"
"ORD200858";"C22167";"Tablet";5;435.66;2178.3;"Pending";"no code";"Facebook";"2023-08-20";9;"Online";"891 Main St";"TRK70269748"
"ORD200859";"C11127";"Chair";5;261.33;1306.65;"Returned";"SAVE10";"Referral";"2024-08-28";5;"Credit Card";"154 Main St";"TRK73285507"
"ORD200860";"C69542";"Printer";1;422.54;422.54;"Delivered";"SAVE10";"Google";"2024-01-23";1;"Cash";"876 Main St";"TRK20746505"
"ORD200861";"C93276";"Desk";5;330.45;1652.25;"Shipped";"FREESHIP";"Google";"2023-03-19";10;"Gift Card";"230 Main St";"TRK44165913"
"ORD200862";"C37969";"Desk";3;120.82;362.46;"Shipped";"SAVE10";"Referral";"2023-12-02";5;"Credit Card";"799 Main St";"TRK69852386"
"ORD200863";"C98276";"Phone";1;14.06;14.06;"Pending";"SAVE10";"Referral";"2024-05-20";5;"Credit Card";"471 Main St";"TRK74207282"
"ORD200864";"C14240";"Desk";1;491.11;491.11;"Delivered";"SAVE10";"Facebook";"2023-05-03";4;"Credit Card";"592 Main St";"TRK58095246"
"ORD200865";"C72241";"Monitor";4;677.37;2709.48;"Pending";"SAVE10";"Google";"2023-04-30";8;"Cash";"156 Main St";"TRK76270481"
"ORD200866";"C39664";"Desk";5;189.25;946.25;"Cancelled";"WINTER15";"Email";"2024-07-26";10;"Debit Card";"693 Main St";"TRK39917741"
"ORD200867";"C53252";"Printer";4;142.58;570.32;"Delivered";"FREESHIP";"Facebook";"2024-05-26";4;"Cash";"351 Main St";"TRK65831261"
"ORD200868";"C70452";"Monitor";4;316.32;1265.28;"Delivered";"no code";"Facebook";"2024-06-29";7;"Debit Card";"309 Main St";"TRK42985882"
"ORD200869";"C29905";"Desk";2;533.95;1067.9;"Delivered";"WINTER15";"Google";"2024-03-17";5;"Online";"790 Main St";"TRK16788127"
"ORD200870";"C78725";"Phone";4;470.09;1880.36;"Delivered";"FREESHIP";"Google";"2025-06-01";4;"Debit Card";"541 Main St";"TRK72001139"
"ORD200871";"C93768";"Tablet";3;324.3;972.9;"Pending";"FREESHIP";"Email";"2024-05-16";8;"Debit Card";"720 Main St";"TRK22024707"
"ORD200872";"C59169";"Chair";4;629.34;2517.36;"Shipped";"no code";"Email";"2023-07-10";7;"Cash";"172 Main St";"TRK90883858"
"ORD200873";"C53488";"Desk";3;136.84;410.52;"Delivered";"SAVE10";"Facebook";"2024-05-12";3;"Cash";"448 Main St";"TRK27365050"
"ORD200874";"C92180";"Chair";2;488.9;977.8;"Delivered";"FREESHIP";"Facebook";"2023-10-31";7;"Cash";"632 Main St";"TRK93315929"
"ORD200875";"C25918";"Laptop";5;133.39;666.95;"Delivered";"FREESHIP";"Referral";"2023-08-03";6;"Credit Card";"203 Main St";"TRK66473392"
"ORD200876";"C90363";"Chair";5;608.91;3044.55;"Pending";"SAVE10";"Google";"2024-06-09";6;"Gift Card";"200 Main St";"TRK21534173"
"ORD200877";"C43867";"Tablet";1;524.06;524.06;"Pending";"FREESHIP";"Email";"2024-07-25";3;"Debit Card";"269 Main St";"TRK97319127"
"ORD200878";"C73873";"Desk";2;330.69;661.38;"Cancelled";"SAVE10";"Google";"2023-06-01";5;"Online";"393 Main St";"TRK56423132"
"ORD200879";"C56622";"Phone";2;547.67;1095.34;"Shipped";"no code";"Instagram";"2025-04-08";3;"Gift Card";"932 Main St";"TRK86373987"
"ORD200880";"C85074";"Laptop";4;233.7;934.8;"Shipped";"SAVE10";"Facebook";"2025-03-12";8;"Online";"506 Main St";"TRK63133878"
"ORD200881";"C59579";"Tablet";2;448.85;897.7;"Pending";"no code";"Instagram";"2023-01-03";6;"Credit Card";"386 Main St";"TRK48000034"
"ORD200882";"C43335";"Phone";2;274.12;548.24;"Delivered";"FREESHIP";"Referral";"2025-06-28";6;"Cash";"533 Main St";"TRK91848650"
"ORD200883";"C43595";"Printer";5;561.48;2807.4;"Delivered";"FREESHIP";"Facebook";"2025-05-13";9;"Online";"451 Main St";"TRK25317348"
"ORD200884";"C71471";"Chair";1;595.54;595.54;"Shipped";"no code";"Instagram";"2024-05-15";4;"Gift Card";"817 Main St";"TRK52137079"
"ORD200885";"C61090";"Laptop";4;515.59;2062.36;"Shipped";"FREESHIP";"Google";"2024-04-07";7;"Credit Card";"387 Main St";"TRK36388962"
"ORD200886";"C29620";"Phone";1;460.13;460.13;"Returned";"no code";"Google";"2023-10-25";1;"Credit Card";"792 Main St";"TRK22046456"
"ORD200887";"C67932";"Chair";3;171.66;514.98;"Delivered";"no code";"Google";"2024-12-19";7;"Debit Card";"857 Main St";"TRK88547534"
"ORD200888";"C14427";"Laptop";2;266.95;533.9;"Pending";"no code";"Instagram";"2024-07-23";3;"Credit Card";"833 Main St";"TRK58024529"
"ORD200889";"C36725";"Monitor";5;650.72;3253.6;"Cancelled";"WINTER15";"Email";"2024-10-27";8;"Credit Card";"350 Main St";"TRK16808790"
"ORD200890";"C51921";"Laptop";3;439.53;1318.59;"Pending";"no code";"Google";"2023-08-11";5;"Debit Card";"943 Main St";"TRK85741716"
"ORD200891";"C36534";"Monitor";3;654.54;1963.62;"Returned";"SAVE10";"Referral";"2023-11-11";7;"Cash";"918 Main St";"TRK38952138"
"ORD200892";"C72043";"Desk";1;394.53;394.53;"Shipped";"FREESHIP";"Referral";"2024-06-04";2;"Cash";"480 Main St";"TRK40896408"
"ORD200893";"C99533";"Monitor";1;678.01;678.01;"Pending";"FREESHIP";"Referral";"2023-03-21";4;"Cash";"696 Main St";"TRK55701253"
"ORD200894";"C90852";"Tablet";3;575.01;1725.03;"Cancelled";"WINTER15";"Instagram";"2023-05-23";8;"Online";"852 Main St";"TRK37551831"
"ORD200895";"C81882";"Chair";3;154.64;463.92;"Pending";"WINTER15";"Facebook";"2023-11-09";6;"Debit Card";"832 Main St";"TRK62371264"
"ORD200896";"C85466";"Desk";3;147.29;441.87;"Shipped";"FREESHIP";"Google";"2024-10-18";3;"Gift Card";"102 Main St";"TRK66764177"
"ORD200897";"C87995";"Laptop";4;481.48;1925.92;"Delivered";"SAVE10";"Instagram";"2024-09-03";5;"Gift Card";"358 Main St";"TRK38730545"
"ORD200898";"C44619";"Monitor";3;158.37;475.11;"Shipped";"no code";"Referral";"2025-03-05";6;"Cash";"742 Main St";"TRK66662528"
"ORD200899";"C99904";"Printer";2;323.37;646.74;"Pending";"SAVE10";"Instagram";"2025-04-23";3;"Online";"552 Main St";"TRK83843411"
